"","X","samples","mean","upper","lower","sv","rel","der","Strata","locality"
"443",8,9,0.0194634595369526,0.0281546110652269,0.0102486646923833,"samples",93.8413750859217,3.687,"hightide","Gandoca-Manzanillo"
"444",9,10,0.0186988091554422,0.0273148924871192,0.0113464420852194,"samples",90.1546798648241,3.103,"hightide","Gandoca-Manzanillo"
"445",10,11,0.0180553248283061,0.023651167285586,0.0117382787330998,"samples",87.0521762225481,0.718,"hightide","Gandoca-Manzanillo"
"446",11,12,0.0179063335441956,0.0230178396305672,0.0107384105301347,"samples",86.333827721851,7.225,"hightide","Gandoca-Manzanillo"
"447",12,13,0.0164078982587028,0.0216786382836522,0.0112533625326226,"samples",79.1092524914845,0.461,"hightide","Gandoca-Manzanillo"
"448",13,14,0.0165034414792225,0.0199566557669512,0.011121255146268,"samples",79.5699058083666,2.522,"hightide","Gandoca-Manzanillo"
"449",14,15,0.0170264419990157,0.0224263739949498,0.0101849072360772,"samples",82.0915072664667,5.548,"hightide","Gandoca-Manzanillo"
"450",15,16,0.015875682788959,0.020192986591213,0.01274852454191,"samples",76.5432219547272,4.453,"hightide","Gandoca-Manzanillo"
"451",16,17,0.0167992583103663,0.0198819159006048,0.0136370836702403,"samples",80.9961608970571,2.762,"hightide","Gandoca-Manzanillo"
"452",17,18,0.0162263913109296,0.020659660999973,0.0113298176278403,"samples",78.234132550225,4.086,"hightide","Gandoca-Manzanillo"
"453",18,19,0.0153789097110925,0.0183717060172421,0.0106248750466008,"samples",74.1480738237305,0.178,"hightide","Gandoca-Manzanillo"
"454",19,20,0.0153418888370001,0.0186448258385483,0.0102509354662146,"samples",73.9695809034399,1.578,"hightide","Gandoca-Manzanillo"
"455",20,21,0.0150146622004371,0.0179160823643224,0.0113324359692088,"samples",72.3918861733989,3.884,"hightide","Gandoca-Manzanillo"
"456",21,22,0.0142090587559902,0.0174430748455,0.010457396895504,"samples",68.5077393259529,2.398,"hightide","Gandoca-Manzanillo"
"457",22,23,0.0147065231977217,0.0170483672139101,0.0115652951243352,"samples",70.9062208076133,3.148,"hightide","Gandoca-Manzanillo"
"458",23,24,0.0140535939983403,0.0163700573018417,0.010760104908298,"samples",67.7581795363598,1.247,"hightide","Gandoca-Manzanillo"
"459",24,25,0.0143122583485457,0.0172462034651986,0.0122990032231006,"samples",69.005307173813,3.734,"hightide","Gandoca-Manzanillo"
"460",25,26,0.0135377721397508,0.0157559320231209,0.0102098206300731,"samples",65.2711893680645,0.639,"hightide","Gandoca-Manzanillo"
"461",26,27,0.0134052461373001,0.0152978950978775,0.0103037876165075,"samples",64.6322267889302,1.371,"hightide","Gandoca-Manzanillo"
"462",27,28,0.013120792457754,0.0153453081642393,0.0114639872881889,"samples",63.2607581460517,1.998,"hightide","Gandoca-Manzanillo"
"463",28,29,0.0127064325567636,0.0148374123053236,0.0101928868546076,"samples",61.2629579700049,1.559,"hightide","Gandoca-Manzanillo"
"464",29,30,0.0123829992761679,0.0147825772461042,0.00946095896648759,"samples",59.7035525753974,NA,"hightide","Gandoca-Manzanillo"
"465",30,2,0.157434242295801,0.18919189242616,0.124838671389265,"samples",100,12.111,"midtide","Gandoca-Manzanillo"
"466",31,3,0.13836683709693,0.158459165556181,0.11674292856334,"samples",87.8886543862258,10.454,"midtide","Gandoca-Manzanillo"
"467",32,4,0.121908747182245,0.136793363900008,0.107611595012635,"samples",77.4347088692384,8.655,"midtide","Gandoca-Manzanillo"
"468",33,5,0.108282498217276,0.116793456650763,0.0951831551256744,"samples",68.7795085987871,5.575,"midtide","Gandoca-Manzanillo"
"469",34,6,0.0995052858864411,0.106670209319297,0.0930807814421153,"samples",63.204347691706,3.949,"midtide","Gandoca-Manzanillo"
"470",35,7,0.0932881972177871,0.101599619178354,0.0863126168544693,"samples",59.2553410601165,3.486,"midtide","Gandoca-Manzanillo"
"471",36,8,0.087799774815868,0.0930527560860962,0.0796034190177858,"samples",55.7691729165896,3.193,"midtide","Gandoca-Manzanillo"
"472",37,9,0.082772755511758,0.0859108248685209,0.0762487001490379,"samples",52.5760814831105,2.351,"midtide","Gandoca-Manzanillo"
"473",38,10,0.079070722846185,0.0852389430648251,0.0734487638313128,"samples",50.2246027885217,3.186,"midtide","Gandoca-Manzanillo"
"474",39,11,0.0740543202657155,0.0798318105510831,0.0685848549002336,"samples",47.0382549474693,1.599,"midtide","Gandoca-Manzanillo"
"475",40,12,0.0715370371303438,0.0753588858734692,0.0682503157559324,"samples",45.4393123675939,1.716,"midtide","Gandoca-Manzanillo"
"476",41,13,0.0688357578507015,0.071596826599553,0.0661472713574761,"samples",43.7234980439432,2.095,"midtide","Gandoca-Manzanillo"
"477",42,14,0.0655372197145873,0.0681711249638612,0.0621844609123004,"samples",41.6283133573001,1.163,"midtide","Gandoca-Manzanillo"
"478",43,15,0.0637061738252536,0.0670121005407764,0.0593294830664449,"samples",40.4652589527232,1.206,"midtide","Gandoca-Manzanillo"
"479",44,16,0.0618070877317378,0.0637380847011098,0.0583069764285663,"samples",39.2589863745202,0.728,"midtide","Gandoca-Manzanillo"
"480",45,17,0.0606607780782812,0.0639222328854318,0.0581681737972323,"samples",38.5308667248554,1.835,"midtide","Gandoca-Manzanillo"
"481",46,18,0.0577721898042833,0.0609357341338281,0.0549817109568319,"samples",36.6960763819957,0.824,"midtide","Gandoca-Manzanillo"
"482",47,19,0.05647502928531,0.0586416740737474,0.0537834986514281,"samples",35.8721383999802,0.71,"midtide","Gandoca-Manzanillo"
"483",48,20,0.0553575631677814,0.0588477967500018,0.0525454091982668,"samples",35.1623397556491,1.046,"midtide","Gandoca-Manzanillo"
"484",49,21,0.0537104643745252,0.0554471420018307,0.0501877941361932,"samples",34.1161259401301,0.635,"midtide","Gandoca-Manzanillo"
"485",50,22,0.0527113278445121,0.0546910709390004,0.0500820454609778,"samples",33.4814885731615,0.845,"midtide","Gandoca-Manzanillo"
"486",51,23,0.0513804025818058,0.0533997034147519,0.0491588872041181,"samples",32.636103704344,0.913,"midtide","Gandoca-Manzanillo"
"487",52,24,0.0499434255171375,0.0512288476739613,0.0484364663311354,"samples",31.7233562335819,0.292,"midtide","Gandoca-Manzanillo"
"488",53,25,0.0494835965386193,0.050703750854435,0.0479439964215224,"samples",31.4312793818039,0.549,"midtide","Gandoca-Manzanillo"
"489",54,26,0.0486197248405977,0.0503768254849032,0.0468876271590131,"samples",30.8825603195312,0.588,"midtide","Gandoca-Manzanillo"
"490",55,27,0.0476943731051313,0.0486029148227639,0.0460916965683332,"samples",30.2947900085923,0.524,"midtide","Gandoca-Manzanillo"
"491",56,28,0.0468693728298964,0.0487899900187488,0.0455168363108734,"samples",29.7707615232995,0.585,"midtide","Gandoca-Manzanillo"
"492",57,29,0.0459487963733847,0.047450017039077,0.0443942160917007,"samples",29.186024401891,0.604,"midtide","Gandoca-Manzanillo"
"493",58,30,0.0449977310083476,0.0471522099753203,0.0433196121780708,"samples",28.5819211577885,NA,"midtide","Gandoca-Manzanillo"
"494",59,2,0.209316528633607,0.237849177455197,0.185137242422154,"samples",100,19.591,"lowtide","Gandoca-Manzanillo"
"495",60,3,0.168308964605571,0.185269361338006,0.148737535170317,"samples",80.4088266245727,10.199,"lowtide","Gandoca-Manzanillo"
"496",61,4,0.146960483913737,0.163294969995709,0.134033126724261,"samples",70.2096890642496,6.691,"lowtide","Gandoca-Manzanillo"
"497",62,5,0.132955275535856,0.142204360714596,0.121346329746111,"samples",63.5187657676972,5.973,"lowtide","Gandoca-Manzanillo"
"498",63,6,0.120452425118082,0.126642074927888,0.110155041447046,"samples",57.5455870133051,3.529,"lowtide","Gandoca-Manzanillo"
"499",64,7,0.113066209116217,0.120887693734458,0.103819468093957,"samples",54.0168566019606,3.725,"lowtide","Gandoca-Manzanillo"
"500",65,8,0.105269114075327,0.115096363070806,0.0978622656620866,"samples",50.2918306368405,2.979,"lowtide","Gandoca-Manzanillo"
"501",66,9,0.0990335157198958,0.106967617505193,0.093764123116625,"samples",47.3128024654214,2.474,"lowtide","Gandoca-Manzanillo"
"502",67,10,0.0938541097453656,0.0990424287144035,0.0889273022886648,"samples",44.8383653016003,1.507,"lowtide","Gandoca-Manzanillo"
"503",68,11,0.0906991366083967,0.0959504797985826,0.0855841191965003,"samples",43.3310915294027,2.324,"lowtide","Gandoca-Manzanillo"
"504",69,12,0.0858354914929649,0.0903430316183769,0.0803048296640354,"samples",41.0075076503936,1.444,"lowtide","Gandoca-Manzanillo"
"505",70,13,0.0828125731172771,0.0866348973952576,0.0798017501259486,"samples",39.5633224274583,1.984,"lowtide","Gandoca-Manzanillo"
"506",71,14,0.0786588072972423,0.0816877692716927,0.0748109518244272,"samples",37.5788800868796,0.763,"lowtide","Gandoca-Manzanillo"
"507",72,15,0.07706155464583,0.0801876071993573,0.0738290078392541,"samples",36.8158000464074,1.521,"lowtide","Gandoca-Manzanillo"
"508",73,16,0.0738782547303541,0.0770281813946554,0.0701590239343351,"samples",35.2949932872585,0.742,"lowtide","Gandoca-Manzanillo"
"509",74,17,0.0723261340436311,0.0764610717893112,0.0692893854744726,"samples",34.553474833434,0.86,"lowtide","Gandoca-Manzanillo"
"510",75,18,0.0705256059785548,0.073196661746462,0.0685176502908001,"samples",33.6932809075983,0.889,"lowtide","Gandoca-Manzanillo"
"511",76,19,0.0686648488403201,0.0722971469762101,0.0653439373478982,"samples",32.804312821618,1.22,"lowtide","Gandoca-Manzanillo"
"512",77,20,0.0661108886644033,0.0687290214770465,0.0635650361876884,"samples",31.5841702019268,0.682,"lowtide","Gandoca-Manzanillo"
"513",78,21,0.0646835083456779,0.067024202439535,0.0619574474280939,"samples",30.9022458799235,0.589,"lowtide","Gandoca-Manzanillo"
"514",79,22,0.0634511792444654,0.0658146170786958,0.0606363494211831,"samples",30.3135063717457,0.732,"lowtide","Gandoca-Manzanillo"
"515",80,23,0.0619186813232302,0.0636289840110478,0.0595865393460859,"samples",29.5813626030528,0.62,"lowtide","Gandoca-Manzanillo"
"516",81,24,0.0606200505396736,0.0631732738449017,0.0581934884236981,"samples",28.9609477738781,0.652,"lowtide","Gandoca-Manzanillo"
"517",82,25,0.0592561385437454,0.061987438397217,0.0573112019380877,"samples",28.3093451484994,0.325,"lowtide","Gandoca-Manzanillo"
"518",83,26,0.0585765846433769,0.0601312501568464,0.0569885046882368,"samples",27.9846914267868,0.513,"lowtide","Gandoca-Manzanillo"
"519",84,27,0.0575020329065607,0.0590891476621947,0.056065424894841,"samples",27.4713293221166,0.435,"lowtide","Gandoca-Manzanillo"
"520",85,28,0.0565908245079227,0.0582752977197769,0.0554034145894366,"samples",27.0360037390935,0.661,"lowtide","Gandoca-Manzanillo"
"521",86,29,0.0552078287761487,0.0566872064894768,0.0534708154343763,"samples",26.3752839474927,0.537,"lowtide","Gandoca-Manzanillo"
"522",87,30,0.0540832187860426,0.0561545686570083,0.0519138754936648,"samples",25.8380067446614,NA,"lowtide","Gandoca-Manzanillo"
"523",20,2,0.0535807824350206,0.0568931950657927,0.0506852704795426,"samples",100,16.658,"hightide","Isla Gorgona"
"524",21,3,0.0446553412755395,0.0461878479216756,0.0422112339856124,"samples",83.3420850650971,10.166,"hightide","Isla Gorgona"
"525",22,4,0.0392081733021752,0.0403688693010204,0.0381647903013536,"samples",73.1758132679836,7.113,"hightide","Isla Gorgona"
"526",23,5,0.0353967433551839,0.0366745700840066,0.0341838713762829,"samples",66.0623860767821,5.811,"hightide","Isla Gorgona"
"527",24,6,0.0322833611113911,0.0332648801465784,0.0312892517650072,"samples",60.2517537897891,4.438,"hightide","Isla Gorgona"
"528",25,7,0.0299053495139613,0.0308021828381105,0.0292103493609746,"samples",55.8135737383617,3.754,"hightide","Isla Gorgona"
"529",26,8,0.0278936998299427,0.0286951160544489,0.0269797698101721,"samples",52.0591498710763,2.634,"hightide","Isla Gorgona"
"530",27,9,0.0264826242256535,0.0271939136964584,0.0258670410104585,"samples",49.4256019082401,2.53,"hightide","Isla Gorgona"
"531",28,10,0.0251272962757505,0.0259092496890656,0.0245492437230612,"samples",46.8960980669203,2.205,"hightide","Isla Gorgona"
"532",29,11,0.0239456815479948,0.0246301389084292,0.0233162448940886,"samples",44.6908022984446,1.898,"hightide","Isla Gorgona"
"533",30,12,0.0229289722854081,0.0236791577840113,0.022504821090411,"samples",42.7932763266661,1.671,"hightide","Isla Gorgona"
"534",31,13,0.0220336935461458,0.0227262764543676,0.021497966286633,"samples",41.12238109413,1.53,"hightide","Isla Gorgona"
"535",32,14,0.0212140229319785,0.0217145651470548,0.0207144395608711,"samples",39.59259638977,1.4,"hightide","Isla Gorgona"
"536",33,15,0.0204639647701267,0.021035913417133,0.0198574699256884,"samples",38.1927322448941,1.096,"hightide","Isla Gorgona"
"537",34,16,0.0198766195985045,0.0205368009524139,0.0194487478430952,"samples",37.0965459912975,1.082,"hightide","Isla Gorgona"
"538",35,17,0.0192969210117627,0.0198627496099789,0.0189372779306666,"samples",36.0146308709934,1.023,"hightide","Isla Gorgona"
"539",36,18,0.018748613794208,0.0192669752905932,0.0182958496645931,"samples",34.9913027435632,0.953,"hightide","Isla Gorgona"
"540",37,19,0.0182378477339353,0.018732479355295,0.0178481234090241,"samples",34.0380392093994,0.816,"hightide","Isla Gorgona"
"541",38,20,0.0178008712339186,0.0182677596422117,0.0174992325867342,"samples",33.2224921416673,0.813,"hightide","Isla Gorgona"
"542",39,21,0.0173654486444168,0.0178422256164028,0.0170092560284781,"samples",32.4098452005185,0.722,"hightide","Isla Gorgona"
"543",40,22,0.0169785295604411,0.0174073935049001,0.0166970379970648,"samples",31.6877223303553,0.689,"hightide","Isla Gorgona"
"544",41,23,0.0166094753475015,0.017015677353888,0.0162994553739378,"samples",30.9989413977752,0.721,"hightide","Isla Gorgona"
"545",42,24,0.0162231384586657,0.0166863130171594,0.0158230675095015,"samples",30.2779051021513,0.591,"hightide","Isla Gorgona"
"546",43,25,0.0159066286656795,0.0163378357652133,0.0156592331623012,"samples",29.687189963995,0.576,"hightide","Isla Gorgona"
"547",44,26,0.0155978126903154,0.0160483010432571,0.0152873873158189,"samples",29.1108341115239,0.543,"hightide","Isla Gorgona"
"548",45,27,0.0153067664088987,0.0157177716526944,0.0150052230045061,"samples",28.5676425637527,0.523,"hightide","Isla Gorgona"
"549",46,28,0.0150263987709991,0.0154581100047696,0.0147178948676562,"samples",28.0443810039956,0.479,"hightide","Isla Gorgona"
"550",47,29,0.0147699353495578,0.0152063175070872,0.01450546950088,"samples",27.5657328585483,0.415,"hightide","Isla Gorgona"
"551",48,30,0.0145475480250888,0.0149411447393614,0.0142567922774066,"samples",27.1506823229601,NA,"hightide","Isla Gorgona"
"552",68,2,0.0945472446668136,0.09755242706295,0.0916890409010478,"samples",100,17.521,"midtide","Isla Gorgona"
"553",69,3,0.0779815171392271,0.0808687361393342,0.0753867361624748,"samples",82.4788891670355,10.473,"midtide","Isla Gorgona"
"554",70,4,0.0680799522837125,0.0704582149059403,0.0663373090566832,"samples",72.0062784733998,7.309,"midtide","Isla Gorgona"
"555",71,5,0.0611698841587358,0.063452562215562,0.0597126376434335,"samples",64.6976909526023,5.551,"midtide","Isla Gorgona"
"556",72,6,0.0559217011265558,0.057555978987488,0.0544437339693959,"samples",59.1468332299106,4.428,"midtide","Isla Gorgona"
"557",73,7,0.0517355777552463,0.053219502853042,0.050661323144694,"samples",54.7192865720874,3.538,"midtide","Isla Gorgona"
"558",74,8,0.0483902401850837,0.0495462930916972,0.0475774627878214,"samples",51.1810157510268,2.901,"midtide","Isla Gorgona"
"559",75,9,0.0456475607775008,0.0468882778712308,0.0447566660273602,"samples",48.2801597638976,2.485,"midtide","Isla Gorgona"
"560",76,10,0.0432983098354142,0.0445990464760653,0.0422722709908153,"samples",45.7954221595757,2.099,"midtide","Isla Gorgona"
"561",77,11,0.0413134518447265,0.042523106289116,0.0404301900789883,"samples",43.6960928796137,1.854,"midtide","Isla Gorgona"
"562",78,12,0.0395609913714437,0.0406996582574095,0.0386383923820167,"samples",41.8425640121586,1.644,"midtide","Isla Gorgona"
"563",79,13,0.038006273532244,0.0392989384102482,0.0371725069786184,"samples",40.1981820476936,1.527,"midtide","Isla Gorgona"
"564",80,14,0.0365626424391889,0.0374978483677729,0.0356992234564229,"samples",38.6712934554956,1.221,"midtide","Isla Gorgona"
"565",81,15,0.0354082312049254,0.0364098950226906,0.0347490843115534,"samples",37.4503046912734,1.153,"midtide","Isla Gorgona"
"566",82,16,0.0343179655863067,0.0353428848213449,0.0337008017184877,"samples",36.2971609667145,1.114,"midtide","Isla Gorgona"
"567",83,17,0.0332645582002036,0.0341715624896287,0.0326219169233254,"samples",35.1830011730417,0.99,"midtide","Isla Gorgona"
"568",84,18,0.0323281562094212,0.0332429933584734,0.0317199557797088,"samples",34.1925947428149,0.895,"midtide","Isla Gorgona"
"569",85,19,0.0314823035223188,0.0323341706284309,0.0308804244562954,"samples",33.2979598012221,0.848,"midtide","Isla Gorgona"
"570",86,20,0.0306801430005081,0.0314051623569106,0.0300903809703889,"samples",32.4495368517883,0.787,"midtide","Isla Gorgona"
"571",87,21,0.0299358095934243,0.0308518543728611,0.0293486085547487,"samples",31.6622760387346,0.744,"midtide","Isla Gorgona"
"572",88,22,0.0292324664796874,0.0299669752454915,0.0285472123961375,"samples",30.9183695227748,0.64,"midtide","Isla Gorgona"
"573",89,23,0.0286276200074518,0.0293890619268351,0.0279327225318711,"samples",30.2786401743764,0.628,"midtide","Isla Gorgona"
"574",90,24,0.0280335237828028,0.0288146287995249,0.0274830896253944,"samples",29.6502810648724,0.613,"midtide","Isla Gorgona"
"575",91,25,0.0274536541607518,0.0282132510666113,0.0269024567925672,"samples",29.0369690385998,0.581,"midtide","Isla Gorgona"
"576",92,26,0.0269046301266937,0.0276645619821842,0.026327075178059,"samples",28.4562815357614,0.51,"midtide","Isla Gorgona"
"577",93,27,0.0264219918547169,0.0272004727284073,0.0258011815602117,"samples",27.9458084133795,0.511,"midtide","Isla Gorgona"
"578",94,28,0.0259387851702646,0.0265358022729406,0.0253614949990644,"samples",27.4347340968776,0.486,"midtide","Isla Gorgona"
"579",95,29,0.0254795178870131,0.0262715795733552,0.0248773809608531,"samples",26.9489798214675,0.448,"midtide","Isla Gorgona"
"580",96,30,0.0250560205780699,0.025809459932644,0.0245174330240749,"samples",26.5010584564022,NA,"midtide","Isla Gorgona"
"581",116,2,0.157286654299386,0.16502592176258,0.153392828506301,"samples",100,17.802,"lowtide","Isla Gorgona"
"582",117,3,0.12928697065183,0.134052716197241,0.124568163083017,"samples",82.1983093401809,11.008,"lowtide","Isla Gorgona"
"583",118,4,0.111972618074189,0.117135301750237,0.109576421846058,"samples",71.1901582324053,7.462,"lowtide","Isla Gorgona"
"584",119,5,0.100236370476778,0.104247822251871,0.0972397306204986,"samples",63.7284650266541,5.551,"lowtide","Isla Gorgona"
"585",120,6,0.091505059337458,0.0956634291466173,0.0887505288520742,"samples",58.1772558803899,4.327,"lowtide","Isla Gorgona"
"586",121,7,0.0846990957108004,0.0885897708202147,0.0824866651172542,"samples",53.8501477369979,3.435,"lowtide","Isla Gorgona"
"587",122,8,0.0792957416686555,0.0828787142425971,0.0774485160694791,"samples",50.4147933096223,2.921,"lowtide","Isla Gorgona"
"588",123,9,0.0747014075876884,0.0779017729844238,0.0726711092805314,"samples",47.4937990895901,2.404,"lowtide","Isla Gorgona"
"589",124,10,0.0709198954994848,0.0739593322075834,0.068729072747767,"samples",45.0895823395753,2.102,"lowtide","Isla Gorgona"
"590",125,11,0.0676133804416993,0.0707573549785133,0.0659934318749448,"samples",42.987360080151,1.82,"lowtide","Isla Gorgona"
"591",126,12,0.0647506893740903,0.0674331806720407,0.0635834706450394,"samples",41.1673130581322,1.612,"lowtide","Isla Gorgona"
"592",127,13,0.0622145234142363,0.0649069188601224,0.0606711530078198,"samples",39.5548647730879,1.448,"lowtide","Isla Gorgona"
"593",128,14,0.0599374707010746,0.0626305360547384,0.0583322463172037,"samples",38.1071559873015,1.252,"lowtide","Isla Gorgona"
"594",129,15,0.0579676228227677,0.0606390964497263,0.0565024107634445,"samples",36.8547624596488,1.128,"lowtide","Isla Gorgona"
"595",130,16,0.0561932257454316,0.0585658050603263,0.0547633273922176,"samples",35.7266330037583,1.15,"lowtide","Isla Gorgona"
"596",131,17,0.0543845223546615,0.056736270101385,0.053084978143435,"samples",34.5766922164571,0.983,"lowtide","Isla Gorgona"
"597",132,18,0.0528388746305459,0.0551153799678939,0.0513817513376873,"samples",33.5939974474695,0.826,"lowtide","Isla Gorgona"
"598",133,19,0.0515398675506848,0.0538523867997013,0.0501836544130743,"samples",32.7681123234917,0.877,"lowtide","Isla Gorgona"
"599",134,20,0.050161067197667,0.0522408708962649,0.0487081140966405,"samples",31.8914960847145,0.748,"lowtide","Isla Gorgona"
"600",135,21,0.0489847257612542,0.0511715440147958,0.0478653143196839,"samples",31.14359955042,0.779,"lowtide","Isla Gorgona"
"601",136,22,0.0477596065042061,0.0496434544762512,0.0466163897522823,"samples",30.3646909630988,0.634,"lowtide","Isla Gorgona"
"602",137,23,0.0467623102745427,0.0488788889044676,0.045558899932512,"samples",29.7306281215273,0.622,"lowtide","Isla Gorgona"
"603",138,24,0.045784737374138,0.0476056054352677,0.0444792696977911,"samples",29.1091050147138,0.587,"lowtide","Isla Gorgona"
"604",139,25,0.0448616637196988,0.0467667126643658,0.0436854835266512,"samples",28.5222315393061,0.549,"lowtide","Isla Gorgona"
"605",140,26,0.0439979302439285,0.0459189972482051,0.0429685202971726,"samples",27.9730854724528,0.492,"lowtide","Isla Gorgona"
"606",141,27,0.0432237678673089,0.0450217223336488,0.0421185338271049,"samples",27.4808870846951,0.513,"lowtide","Isla Gorgona"
"607",142,28,0.0424175576971137,0.0442959502744889,0.041319764044354,"samples",26.9683132914598,0.446,"lowtide","Isla Gorgona"
"608",143,29,0.0417158685062128,0.0433846489326699,0.0406275461599456,"samples",26.5221920397703,0.497,"lowtide","Isla Gorgona"
"609",144,30,0.0409345555779758,0.0426487534086221,0.0399830498571006,"samples",26.0254474610791,NA,"lowtide","Isla Gorgona"
"610",20,2,0.200304815549889,0.207598318852109,0.194528796126797,"samples",100,18.191,"hightide","Maine"
"611",21,3,0.163867816252956,0.169591161546549,0.159879307374906,"samples",81.8092245077064,10.807,"hightide","Maine"
"612",22,4,0.142221026853443,0.146879054527607,0.138933300827001,"samples",71.0023004005217,7.526,"hightide","Maine"
"613",23,5,0.127145091114044,0.132216687639741,0.123850850260676,"samples",63.4758034972836,5.368,"hightide","Maine"
"614",24,6,0.116393160424783,0.119990907868835,0.113238581111672,"samples",58.1080190734571,4.391,"hightide","Maine"
"615",25,7,0.107598244906813,0.111516383820546,0.105061267793732,"samples",53.7172531830685,3.398,"hightide","Maine"
"616",26,8,0.100791998749686,0.104332923117722,0.0979940522692783,"samples",50.3193088358788,2.826,"hightide","Maine"
"617",27,9,0.0951318769317879,0.0983824185309111,0.092574973495771,"samples",47.4935545960919,2.564,"hightide","Maine"
"618",28,10,0.0899959108683775,0.0932250153307148,0.0876414874070952,"samples",44.9294794143192,2.123,"hightide","Maine"
"619",29,11,0.0857430631207524,0.0883741971741681,0.0834877132822998,"samples",42.80629144405,1.816,"hightide","Maine"
"620",30,12,0.0821053778366305,0.0850231606837538,0.0801202815845661,"samples",40.9902166411874,1.588,"hightide","Maine"
"621",31,13,0.0789246153704903,0.0816048284776868,0.076865475503722,"samples",39.4022555842312,1.4,"hightide","Maine"
"622",32,14,0.0761210739950272,0.0784465116592437,0.0741331896644855,"samples",38.0026180529184,1.271,"hightide","Maine"
"623",33,15,0.0735755888405987,0.0756318506449292,0.0716422601908073,"samples",36.7318122825027,1.182,"hightide","Maine"
"624",34,16,0.0712082541753546,0.0734735114960934,0.0691864896978195,"samples",35.5499462056712,1.093,"hightide","Maine"
"625",35,17,0.0690198235542123,0.0713139625141598,0.0671341215910246,"samples",34.4573960265183,0.976,"hightide","Maine"
"626",36,18,0.0670642982852001,0.0692620343195856,0.0653631776692839,"samples",33.4811213105841,0.893,"hightide","Maine"
"627",37,19,0.0652747244421651,0.0671823034645434,0.0636539105276926,"samples",32.5876960386443,0.792,"hightide","Maine"
"628",38,20,0.063687550682159,0.065929179828085,0.0620563030882016,"samples",31.7953168061986,0.778,"hightide","Maine"
"629",39,21,0.0621297404319865,0.0641625191851685,0.0605976534294123,"samples",31.0175969865847,0.682,"hightide","Maine"
"630",40,22,0.060763005962909,0.0624529337696367,0.0590555951815033,"samples",30.3352696719241,0.68,"hightide","Maine"
"631",41,23,0.0594004466602529,0.0614446228119432,0.0578569318167219,"samples",29.6550267636767,0.65,"hightide","Maine"
"632",42,24,0.0580974921050676,0.0597636677231327,0.0565920990384258,"samples",29.00454087715,0.532,"hightide","Maine"
"633",43,25,0.0570328407091392,0.0587593939601455,0.0554338782032779,"samples",28.4730252503261,0.589,"hightide","Maine"
"634",44,26,0.0558538994148201,0.0576715839587395,0.0543193620335761,"samples",27.8844516351174,0.458,"hightide","Maine"
"635",45,27,0.054936796428906,0.0565742056497628,0.0533578849150704,"samples",27.4265979467793,0.561,"hightide","Maine"
"636",46,28,0.0538129419799314,0.05563162162008,0.0524277836577435,"samples",26.865525839806,0.452,"hightide","Maine"
"637",47,29,0.0529074062283921,0.0545804013122033,0.0516040844315568,"samples",26.4134469673869,0.427,"hightide","Maine"
"638",48,30,0.0520530077934522,0.053850015485371,0.0507374344489067,"samples",25.986897843945,NA,"hightide","Maine"
"639",68,2,0.195603331951607,0.202357828085834,0.187654680080169,"samples",100,17.612,"midtide","Maine"
"640",69,3,0.161154577562516,0.165775156298274,0.156902746888639,"samples",82.3884623818098,10.66,"midtide","Maine"
"641",70,4,0.140303848715131,0.143771682155297,0.136198774346589,"samples",71.7287621408424,7.686,"midtide","Maine"
"642",71,5,0.125269791678262,0.128600931509635,0.121095719801895,"samples",64.0427698385293,5.625,"midtide","Maine"
"643",72,6,0.114267918124218,0.117781652788792,0.110084090681721,"samples",58.4181859194958,4.154,"midtide","Maine"
"644",73,7,0.106142053292934,0.108626754003758,0.10208603587203,"samples",54.2639290619008,3.677,"midtide","Maine"
"645",74,8,0.0989504665770365,0.101378950676375,0.0954890850044583,"samples",50.5873113662078,2.844,"midtide","Maine"
"646",75,9,0.0933871890420604,0.0961063649162233,0.0901604593329942,"samples",47.743148396452,2.445,"midtide","Maine"
"647",76,10,0.0886038678968681,0.0907428579373131,0.0853344049371356,"samples",45.2977293448095,2.066,"midtide","Maine"
"648",77,11,0.0845632123416303,0.0865225294863928,0.081924818154862,"samples",43.231989709946,1.802,"midtide","Maine"
"649",78,12,0.0810384264192729,0.0831798463556748,0.0782945063131045,"samples",41.4299826136511,1.708,"midtide","Maine"
"650",79,13,0.077697606353448,0.0795234822914751,0.0754194142053387,"samples",39.7220259891435,1.392,"midtide","Maine"
"651",80,14,0.0749743097633225,0.0766310490528943,0.0724055400775702,"samples",38.329771285221,1.234,"midtide","Maine"
"652",81,15,0.0725606513308084,0.0743422168204252,0.0701930876875499,"samples",37.0958156013213,1.229,"midtide","Maine"
"653",82,16,0.0701569753190712,0.0719214684408824,0.0677424009983759,"samples",35.8669633175923,1.119,"midtide","Maine"
"654",83,17,0.067967546869956,0.0699067397406025,0.0656409570890805,"samples",34.7476426867674,0.965,"midtide","Maine"
"655",84,18,0.0660798501836846,0.0678267397798643,0.0636688651471845,"samples",33.7825790207056,0.87,"midtide","Maine"
"656",85,19,0.0643786927212162,0.0661817708172806,0.062188444874318,"samples",32.9128814314594,0.8,"midtide","Maine"
"657",86,20,0.0628137647401321,0.0645928681230829,0.0605686826920574,"samples",32.1128296299536,0.822,"midtide","Maine"
"658",87,21,0.0612057035381491,0.0627258134506696,0.0590056428309249,"samples",31.2907264551565,0.726,"midtide","Maine"
